Card 180: 95  5  4 34 30 73 98 89  6 37 |  7 28 72  6 95 37 68  4 34 98 82 73 84  8 65  5 89 57 15 42 56 45 69 11 74
Card 181: 85 69 79 50 37 34 11 84  5 89 |  4 35 99 48 21 97 93 25  8 37 47 79 34 16 76 26 55 67 50 75 63 15 58 84  5
Card 182: 70 10 57 74 60 93  9 41 79 32 | 19 18 96  8 49  2 50 94 93  4 23 89 11 39 38 97 58 56 82 21 13 28 65 47 29
Card 183: 53 70 11 25  1 37 32  4 78 45 | 23 54 83 35 11 41  1 47 18 60 36 71 10 64 95 49 69 32 45 46 61  9  4 52 25
Card 184: 71 31 19 43 12 93 30 56 17 27 | 61 20 92 50 33 17 51 89 45 24 39 64 23 18 52  2 41 46 63 84 88  7 99 27 78
Card 185: 44 55 78 43 18 33 69 81 82  9 | 39 57 42 79 76 67 58  1 26 63 54 82 70 22 66 55 15 38 74 96 46 53 51 28 99
Card 186: 25 76  9 33 59 42 82  6 79  4 | 10 50 20 18 93 95 62 40 22 70 48 16 75 15 49 81 64 94  6 21 73 80 78 77 83
Card 187: 43 33 83 89 36 31 86 22 13 14 |  3 78 63 34  8 38 23 16 81 80 54  1 95 92 60 24 82 49 44 68 62 46 66 97 28
Card 188: 81  6 49 46 11 77 99 82 84 51 | 36 45 18 87 48 35 86  7 83 31 38 61 92 98 70 78 74 59 63 66 15 85 47 96  1
Card 189: 50 43  3 38 20 80 40 70 82 74 | 29 55  1  2 45 97 59 49 60 79 88 90 94 57 12 24 47 61  5 52 95 75 63 48 32
Card 190: 22 66 97 81 70 24 53 76 17 35 | 92 59  1 36 97 70 34 77 69 55 17 81 62 67 71 91 58 24 76 87 45 30 33 35 22
Card 191: 20 65  9 10 98 71 60 83 51 34 | 68 51 10 26 20  4 56 24 34  9 65 83 60 55  5 27  8 43 71 98 14 21 32 48 64
Card 192: 92 77 16  8  1 87 51 14 89 76 | 13 10 60 19 93 97 16 11 51 47 76 30 91 24 14 89 77 35  8 28 87 21 92  1 22
Card 193: 53 24 36 45 60 18 35 25 12 28 | 98 29 92 35 52 99 12 45 74 18 28 30 70 68 55 24 25 77 81 36 72 20 53 50 60
Card 194: 50 83 40  8 87 28 79 27 44 91 | 37 80 88 17 90 40 67 87 20 76 77 52 68  1 55 35 14 61  4 96 75 83 10 71  8
Card 195:  6 41 29 40 96 49  9 55 51 18 | 69 30 77 83 47 52 59 55 70 10 92 19 85 11 86 42 53 38 35 90 51 46 80 91 84
Card 196: 92 29 86 97  9 30 87  6 15  4 | 18 46 50 63 30 14  6 82  3 53 55 26 29 86 85 70  4 89 90 24 10 35 27  9 20
Card 197: 80  1 81 94 98 75 58  9 19 10 | 26 37 57 58 22  1 19 94 10 87 70  5 95 40 53 81 89 93  8 80 86  9 36 75 98
Card 198: 29 41 51 44  7 84 65 62 20 74 | 74  5 72 62 41 88 23 49 66 97 31 84 18 51 20 10 29 19 44  7  1 60 40 78 30
Card 199: 20  2  3 95 63 60 10 81 87 90 | 60 54  3 61 38 77 42 32 62 82 90 35  9 81  2 20 87 63  8 65 95 19 30 10 85
Card 200: 80 76 17 57 36  9 70 65  1 13 | 88 50 96 87 77 36 14 70 86 29 68 90 93  3 25 65 74 83 78 62  9 69 47 22  8
Card 201: 19 43 79 93 31 72 66  7 18 55 | 72 20 71 43 57 19 53 83 47 35 37 67 13 31 74 81 76 18 44 55 93 97 26 84 11
Card 202: 26 65 71 57 14 86 49 66  1 23 | 27 41 16 51 82 72 13 55 14 21 69 62 15 46 63 78 22 31 30 57 76 45  3 71 86
Card 203: 53 43 69  4 76 74 73 11 34 88 | 46 68 63 19 55 64 88 51 33 15 17 57 53 42 76 66 80 34 11 69 73 96 59 74 16
Card 204:  9  6 64 82 79  1 73 68 39 57 | 92 82 49 53 84  4 69 20 30 13 16  1 26 76 60 57 91 65 24 12 34 56 33 38 59
Card 205: 45  6 76 94 78 35 95 20 85 90 | 89 94 28 15 48 87 56 32 40 88 21 33 51 53 54 67 64  9 17 78  6 57 12 98 95
Card 206: 32 94 53 98 84 82 48 45  8 25 | 84  4 25 97 12 93 35 60 42 80 61 62 18  8 32 17 94 23 63 53 31  3 48 43 20
Card 207: 40 18 52 70 55 29 49 43 15 20 | 38 39 78 70 35 81 34 29 51 55 17 43 52 64 16 21 69 27 47 88  2 99 18 54  3
Card 208:  9 67 74 14 59 41 84 60 73 86 | 87 16 27 86 50  7 30 77 64 76 73 71 99 92 23 82  2  5 55 57 40 47 45 72 21
Card 209: 45 50 11 39 28 93 77 92 41 18 | 32  6 56 34 15 87 48 64 41 30  3 46 42 21 44 72 59 29 25 77 83 66  5 12 11
Card 210: 34 74 60 33 14 25 27 98 54 75 | 90 79 69 27 70  4 40 93 66 62 65  3  8 42 34 92 53 98 56 89 57 13 52 38 30
Card 211: 20 21 98 93 33 65 13 48 81 53 | 19 82 78 95 77 54 89 61 58 74 39 43  1 64 73 11 72  7 32  9 17 46  8 84 86
Card 212: 46 82 24 14 63 38 94 70 79 91 | 23 83 87  4 48 81 40 13 84 68 22 65 45 11 88 75 98  1 15 56 64 44 35  7  3
Card 213: 79 84 12 86 58 10 11 24 32 26 | 52 94 65 29 89  7 76 80 31 21 78 37 66 69 13 41 93 73 96 16 92 44 62  3 95
